participant,min_train_loss,min_train_mae,min_train_loss_epoch,min_train_mae_epoch,end_epoch,init_src_content_0,trained_src_content_0,init_src_content_1,trained_src_content_1,init_att_src_edge_0,trained_att_src_edge_0,init_src_edge_0,trained_src_edge_0,init_full_src_edge_0,trained_full_src_edge_0,init_dst_content_0,trained_dst_content_0,init_att_dst_edge_0,trained_att_dst_edge_0,init_dst_edge_0,trained_dst_edge_0,init_full_dst_edge_0,trained_full_dst_edge_0,init_att_edge_0,trained_att_edge_0,init_edge_0,trained_edge_0,init_full_edge_0,trained_full_edge_0,init_bias_0,trained_bias_0
79,0.14592768,0.32392213,9679,8144,9681,-1.3253605365753174,-56.22206497192383,0.08005253970623016,-6.96000862121582,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,-1.1315734386444092,0.0002357480552745983,-1.1315734386444092,0.0002357480552745983,,
80,0.061300747,0.18784924,9999,8193,10000,-1.064308762550354,-60.016990661621094,1.0946437120437622,-21.0772647857666,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,0.7354114055633545,0.010846375487744808,0.7354114055633545,0.010846375487744808,,
81,0.03686022,0.16104682,8685,8685,8686,-1.0878214836120605,-42.47334671020508,-0.9702005386352539,-18.633743286132812,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,0.14462979137897491,-0.13165897130966187,0.14462979137897491,-0.13165897130966187,,
82,0.96324235,0.8559832,2532,2534,2535,1.2576565742492676,1.2955466508865356,-0.8019487857818604,1.2209895849227905,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,1.567768931388855,6.379137992858887,1.567768931388855,6.379137992858887,,
83,0.0022093193,0.03608818,9999,9999,10000,-0.9433914422988892,-50.82643127441406,0.9702915549278259,-33.48283004760742,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,0.35468190908432007,-0.24191297590732574,0.35468190908432007,-0.24191297590732574,,
84,0.0013958967,0.02942851,5958,5958,5959,0.6505900621414185,-27.724987030029297,1.3734880685806274,-22.564374923706055,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,-1.541494369506836,-1.541494369506836,-1.541494369506836,-1.541494369506836,,
85,0.012513838,0.08920777,7914,7330,7915,-0.07409651577472687,-44.11835479736328,-0.14149557054042816,-24.838682174682617,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,-1.113411545753479,-1.113411545753479,-1.113411545753479,-1.113411545753479,,
86,0.0069997506,0.06796564,7866,7866,7867,0.20121479034423828,-43.865074157714844,-0.08838649094104767,-29.5495548248291,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,-0.4291117191314697,0.019301801919937134,-0.4291117191314697,0.019301801919937134,,
87,0.16405468,0.34888476,9999,9999,10000,0.034726642072200775,-65.539794921875,-0.5486320853233337,-6.018133163452148,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,-0.9437175393104553,-3.575741767883301,-0.9437175393104553,-3.575741767883301,,
88,0.0066744164,0.06621046,7807,7081,7828,-0.002831593854352832,-45.21400833129883,-0.17117133736610413,-32.500301361083984,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,-0.929657518863678,0.000493786355946213,-0.929657518863678,0.000493786355946213,,
89,0.0121646,0.096847236,9485,9485,9486,0.07624229788780212,-55.545711517333984,-0.11569900065660477,-34.88219451904297,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,-1.0124233961105347,-0.19386760890483856,-1.0124233961105347,-0.19386760890483856,,
90,0.15390886,0.29726425,9999,9155,10000,0.6279981732368469,-74.62183380126953,0.850400984287262,-7.381413459777832,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,1.5781854391098022,-0.11518943309783936,1.5781854391098022,-0.11518943309783936,,
91,0.061004948,0.214244,9999,9999,10000,0.5259276032447815,-56.40686798095703,-1.1995590925216675,-23.621593475341797,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,0.1616230309009552,-2.855194330215454,0.1616230309009552,-2.855194330215454,,
92,0.007908711,0.07630667,6538,6539,6540,0.51026850938797,-21.192304611206055,-0.8319755792617798,-30.954788208007812,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,-0.2783873677253723,8.578776032663882e-05,-0.2783873677253723,8.578776032663882e-05,,
